kpi,municipality_id,year,count,gender,value,municipality,municipality_type
N02902,1427,2013,1,T,17.770701,Sotenäs,K
N02902,1427,2014,1,K,14.285714,Sotenäs,K
N02902,1427,2014,1,M,16.264295,Sotenäs,K
N02902,1427,2014,1,T,15.308804,Sotenäs,K
N02902,1427,2015,1,K,13.667118,Sotenäs,K
N02902,1427,2015,1,M,14.322917,Sotenäs,K
N02902,1427,2015,1,T,14.001327,Sotenäs,K
N02902,1427,2016,1,K,11.994609,Sotenäs,K
N02902,1427,2016,1,M,13.642214,Sotenäs,K
N02902,1427,2016,1,T,12.837393,Sotenäs,K
N02902,1427,2017,1,K,12.737127,Sotenäs,K
N02902,1427,2017,1,M,14.158163,Sotenäs,K
N02902,1427,2017,1,T,13.46912,Sotenäs,K
N02902,1427,2018,1,K,12.724758,Sotenäs,K
N02902,1427,2018,1,M,12.32166,Sotenäs,K
N02902,1427,2018,1,T,12.516734,Sotenäs,K
N02902,1427,2019,1,K,14.657534,Sotenäs,K
N02902,1427,2019,1,M,13.116883,Sotenäs,K
N02902,1427,2019,1,T,13.866667,Sotenäs,K
N02902,1430,2007,1,K,18.75,Munkedal,K
N02902,1430,2007,1,M,16.423948,Munkedal,K
N02902,1430,2007,1,T,17.554077,Munkedal,K
N02902,1430,2008,1,K,18.049615,Munkedal,K
N02902,1430,2008,1,M,15.302782,Munkedal,K
N02902,1430,2008,1,T,16.645755,Munkedal,K
N02902,1430,2009,1,K,22.667829,Munkedal,K
N02902,1430,2009,1,M,20.44335,Munkedal,K
N02902,1430,2009,1,T,21.522199,Munkedal,K
N02902,1430,2010,1,K,23.597507,Munkedal,K
N02902,1430,2010,1,M,22.817133,Munkedal,K
N02902,1430,2010,1,T,23.192127,Munkedal,K
N02902,1430,2011,1,K,21.052632,Munkedal,K
N02902,1430,2011,1,M,19.524618,Munkedal,K
N02902,1430,2011,1,T,20.269682,Munkedal,K
N02902,1430,2012,1,K,19.413919,Munkedal,K
N02902,1430,2012,1,M,16.624258,Munkedal,K
N02902,1430,2012,1,T,17.965654,Munkedal,K
N02902,1430,2013,1,K,21.50139,Munkedal,K
N02902,1430,2013,1,M,18.354978,Munkedal,K
N02902,1430,2013,1,T,19.874664,Munkedal,K
N02902,1430,2014,1,K,20.954163,Munkedal,K
N02902,1430,2014,1,M,18.744626,Munkedal,K
N02902,1430,2014,1,T,19.802867,Munkedal,K
N02902,1430,2015,1,K,19.038643,Munkedal,K
N02902,1430,2015,1,M,18.468085,Munkedal,K
N02902,1430,2015,1,T,18.738819,Munkedal,K
N02902,1430,2016,1,K,17.097967,Munkedal,K
N02902,1430,2016,1,M,17.079208,Munkedal,K
N02902,1430,2016,1,T,17.088056,Munkedal,K
N02902,1430,2017,1,K,17.203312,Munkedal,K
N02902,1430,2017,1,M,18.174727,Munkedal,K
N02902,1430,2017,1,T,17.729,Munkedal,K
N02902,1430,2018,1,K,18.084154,Munkedal,K
N02902,1430,2018,1,M,18.802763,Munkedal,K
N02902,1430,2018,1,T,18.471074,Munkedal,K
N02902,1430,2019,1,K,17.620751,Munkedal,K
N02902,1430,2019,1,M,17.962675,Munkedal,K
N02902,1430,2019,1,T,17.803661,Munkedal,K
N02902,1435,2007,1,K,13.179449,Tanum,K
N02902,1435,2007,1,M,12.472487,Tanum,K
N02902,1435,2007,1,T,12.823356,Tanum,K
N02902,1435,2008,1,K,14.869029,Tanum,K
N02902,1435,2008,1,M,13.739897,Tanum,K
N02902,1435,2008,1,T,14.291087,Tanum,K
N02902,1435,2009,1,K,18.654924,Tanum,K
N02902,1435,2009,1,M,17.529586,Tanum,K
N02902,1435,2009,1,T,18.069973,Tanum,K
N02902,1435,2010,1,K,18.515563,Tanum,K
N02902,1435,2010,1,M,18.721805,Tanum,K
N02902,1435,2010,1,T,18.621758,Tanum,K
N02902,1435,2011,1,K,18.018018,Tanum,K
N02902,1435,2011,1,M,18.020108,Tanum,K
N02902,1435,2011,1,T,18.019093,Tanum,K
N02902,1435,2012,1,K,17.446809,Tanum,K
N02902,1435,2012,1,M,17.367169,Tanum,K
N02902,1435,2012,1,T,17.405583,Tanum,K
N02902,1435,2013,1,K,16.33535,Tanum,K
N02902,1435,2013,1,M,15.168539,Tanum,K
N02902,1435,2013,1,T,15.730337,Tanum,K
N02902,1435,2014,1,K,17.120281,Tanum,K
